domain,q_id,k,item_or_fact_id,answer_group,status,total_required_parts,hit_parts,missing_part_ids,approved_gold_candidate_chunk_ids,missing_gold_candidate_chunk_ids,retrieved_top_k_chunk_ids,relevant_document_wrong_chunk,first_relevant_rank_below_k,failure_types
evidence,Q12,50,E06,,missed,1,0,"[""P01""]","{""P01"":[""a7bf7843848a38f7""]}","{""P01"":[""a7bf7843848a38f7""]}","[""39984929e14bfe9e"",""130fcc4fc2110081"",""20b1aac4959d3bba"",""6728f968c69afa22"",""513ec1bcd5f5b923"",""6eab04595fe303b6"",""6d249c30657f31bf"",""aea03251b090fb5d"",""cf59894b097d0a43"",""03ae2b58469450a7"",""4a37a560903e7228"",""2766fe681d182071"",""f6dd681f7d1e7161"",""981eb292c6b564c5"",""756aa857fb636b82"",""ac434f4abb73b840"",""a8e515879b50c710"",""e0697781b96dce25"",""347c66efb08c2ee9"",""425bd254a5669805"",""eb7ce4994d2626b3"",""1c5e3e4c3ac2309f"",""761e1ad379826c96"",""ff5258b5f8879f56"",""80291f95394ec8c3"",""0a38320d178ba1d9"",""724e2d67c08006ab"",""57c7d0bd43954a0c"",""4f53d9a0ed778d22"",""78827b09698c7e1c"",""b0d90e24d2027e75"",""83ac4aac9e8663ef"",""0df8785a85a48dad"",""d719c6b5c2cb5687"",""fa13e5b89129242f"",""c376d633d3d8ba6a"",""d9d340e3f0b87b61"",""360d9a4f3c30ef1d"",""7d2a8fc52843b1b6"",""e0a63c352c577950"",""12e44ef9e889b7cb"",""2803ee9e82fbe5ba"",""cd25f02859b45c1d"",""dbb489277f5e04ec"",""07ecc4022cc8d60d"",""06088335dba8593e"",""83788a7d1f73dac7"",""0092947ac4b1ebc2"",""69f2e4ec59c4d8b3"",""874f02d4f152c4a1""]",True,,correct_document_wrong_chunk
evidence,Q12,50,E07,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""8c05d5174f59448e""],""P02"":[""7b2aecb6f4439586""]}","{""P01"":[""8c05d5174f59448e""],""P02"":[""7b2aecb6f4439586""]}","[""39984929e14bfe9e"",""130fcc4fc2110081"",""20b1aac4959d3bba"",""6728f968c69afa22"",""513ec1bcd5f5b923"",""6eab04595fe303b6"",""6d249c30657f31bf"",""aea03251b090fb5d"",""cf59894b097d0a43"",""03ae2b58469450a7"",""4a37a560903e7228"",""2766fe681d182071"",""f6dd681f7d1e7161"",""981eb292c6b564c5"",""756aa857fb636b82"",""ac434f4abb73b840"",""a8e515879b50c710"",""e0697781b96dce25"",""347c66efb08c2ee9"",""425bd254a5669805"",""eb7ce4994d2626b3"",""1c5e3e4c3ac2309f"",""761e1ad379826c96"",""ff5258b5f8879f56"",""80291f95394ec8c3"",""0a38320d178ba1d9"",""724e2d67c08006ab"",""57c7d0bd43954a0c"",""4f53d9a0ed778d22"",""78827b09698c7e1c"",""b0d90e24d2027e75"",""83ac4aac9e8663ef"",""0df8785a85a48dad"",""d719c6b5c2cb5687"",""fa13e5b89129242f"",""c376d633d3d8ba6a"",""d9d340e3f0b87b61"",""360d9a4f3c30ef1d"",""7d2a8fc52843b1b6"",""e0a63c352c577950"",""12e44ef9e889b7cb"",""2803ee9e82fbe5ba"",""cd25f02859b45c1d"",""dbb489277f5e04ec"",""07ecc4022cc8d60d"",""06088335dba8593e"",""83788a7d1f73dac7"",""0092947ac4b1ebc2"",""69f2e4ec59c4d8b3"",""874f02d4f152c4a1""]",True,,correct_document_wrong_chunk
evidence,Q12,50,E11,,missed,1,0,"[""P01""]","{""P01"":[""8c05d5174f59448e""]}","{""P01"":[""8c05d5174f59448e""]}","[""39984929e14bfe9e"",""130fcc4fc2110081"",""20b1aac4959d3bba"",""6728f968c69afa22"",""513ec1bcd5f5b923"",""6eab04595fe303b6"",""6d249c30657f31bf"",""aea03251b090fb5d"",""cf59894b097d0a43"",""03ae2b58469450a7"",""4a37a560903e7228"",""2766fe681d182071"",""f6dd681f7d1e7161"",""981eb292c6b564c5"",""756aa857fb636b82"",""ac434f4abb73b840"",""a8e515879b50c710"",""e0697781b96dce25"",""347c66efb08c2ee9"",""425bd254a5669805"",""eb7ce4994d2626b3"",""1c5e3e4c3ac2309f"",""761e1ad379826c96"",""ff5258b5f8879f56"",""80291f95394ec8c3"",""0a38320d178ba1d9"",""724e2d67c08006ab"",""57c7d0bd43954a0c"",""4f53d9a0ed778d22"",""78827b09698c7e1c"",""b0d90e24d2027e75"",""83ac4aac9e8663ef"",""0df8785a85a48dad"",""d719c6b5c2cb5687"",""fa13e5b89129242f"",""c376d633d3d8ba6a"",""d9d340e3f0b87b61"",""360d9a4f3c30ef1d"",""7d2a8fc52843b1b6"",""e0a63c352c577950"",""12e44ef9e889b7cb"",""2803ee9e82fbe5ba"",""cd25f02859b45c1d"",""dbb489277f5e04ec"",""07ecc4022cc8d60d"",""06088335dba8593e"",""83788a7d1f73dac7"",""0092947ac4b1ebc2"",""69f2e4ec59c4d8b3"",""874f02d4f152c4a1""]",True,,correct_document_wrong_chunk
evidence,Q14,50,C1,,partial,2,1,"[""P01""]","{""P01"":[""874f02d4f152c4a1""],""P02"":[""130fcc4fc2110081""]}","{""P01"":[""874f02d4f152c4a1""]}","[""dbb489277f5e04ec"",""06088335dba8593e"",""71c2297526106148"",""cd25f02859b45c1d"",""6728f968c69afa22"",""20b1aac4959d3bba"",""2766fe681d182071"",""d062ea62c0c7a087"",""f6dd681f7d1e7161"",""ac434f4abb73b840"",""a8e515879b50c710"",""39984929e14bfe9e"",""2e7769d55c676170"",""6d249c30657f31bf"",""513ec1bcd5f5b923"",""6793b711b7fa258c"",""724e2d67c08006ab"",""07ecc4022cc8d60d"",""57c7d0bd43954a0c"",""19dd4ba4a3498969"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""a0539263382f91f7"",""e4c7e0d357bae9e7"",""fc8eed03351b9373"",""761e1ad379826c96"",""ff5258b5f8879f56"",""99bd2722c02694b6"",""53febe6135a06882"",""075fc641aa34013f"",""14a099c112459c2a"",""0b586076c6b88fd9"",""130fcc4fc2110081"",""b0d90e24d2027e75"",""4b168a2331d5092a"",""761c1289f7b68af6"",""425bd254a5669805"",""00788debeba7afea"",""a2402f6b36a59b76"",""ea7d83dae5ebbd26"",""38c74af44edf43e3"",""4a37a560903e7228"",""fa13e5b89129242f"",""06cf953874d265fa"",""360d9a4f3c30ef1d"",""7d2a8fc52843b1b6"",""15da0eb8b1a8d6f4"",""83788a7d1f73dac7"",""f9d3d3d82c914dfc"",""560edfa5378a5597""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
evidence,Q14,50,C2,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""874f02d4f152c4a1""],""P02"":[""6f45839ef280a11c""]}","{""P01"":[""874f02d4f152c4a1""],""P02"":[""6f45839ef280a11c""]}","[""dbb489277f5e04ec"",""06088335dba8593e"",""71c2297526106148"",""cd25f02859b45c1d"",""6728f968c69afa22"",""20b1aac4959d3bba"",""2766fe681d182071"",""d062ea62c0c7a087"",""f6dd681f7d1e7161"",""ac434f4abb73b840"",""a8e515879b50c710"",""39984929e14bfe9e"",""2e7769d55c676170"",""6d249c30657f31bf"",""513ec1bcd5f5b923"",""6793b711b7fa258c"",""724e2d67c08006ab"",""07ecc4022cc8d60d"",""57c7d0bd43954a0c"",""19dd4ba4a3498969"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""a0539263382f91f7"",""e4c7e0d357bae9e7"",""fc8eed03351b9373"",""761e1ad379826c96"",""ff5258b5f8879f56"",""99bd2722c02694b6"",""53febe6135a06882"",""075fc641aa34013f"",""14a099c112459c2a"",""0b586076c6b88fd9"",""130fcc4fc2110081"",""b0d90e24d2027e75"",""4b168a2331d5092a"",""761c1289f7b68af6"",""425bd254a5669805"",""00788debeba7afea"",""a2402f6b36a59b76"",""ea7d83dae5ebbd26"",""38c74af44edf43e3"",""4a37a560903e7228"",""fa13e5b89129242f"",""06cf953874d265fa"",""360d9a4f3c30ef1d"",""7d2a8fc52843b1b6"",""15da0eb8b1a8d6f4"",""83788a7d1f73dac7"",""f9d3d3d82c914dfc"",""560edfa5378a5597""]",True,,correct_document_wrong_chunk
evidence,Q14,50,C3,,missed,1,0,"[""P01""]","{""P01"":[""874f02d4f152c4a1""]}","{""P01"":[""874f02d4f152c4a1""]}","[""dbb489277f5e04ec"",""06088335dba8593e"",""71c2297526106148"",""cd25f02859b45c1d"",""6728f968c69afa22"",""20b1aac4959d3bba"",""2766fe681d182071"",""d062ea62c0c7a087"",""f6dd681f7d1e7161"",""ac434f4abb73b840"",""a8e515879b50c710"",""39984929e14bfe9e"",""2e7769d55c676170"",""6d249c30657f31bf"",""513ec1bcd5f5b923"",""6793b711b7fa258c"",""724e2d67c08006ab"",""07ecc4022cc8d60d"",""57c7d0bd43954a0c"",""19dd4ba4a3498969"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""a0539263382f91f7"",""e4c7e0d357bae9e7"",""fc8eed03351b9373"",""761e1ad379826c96"",""ff5258b5f8879f56"",""99bd2722c02694b6"",""53febe6135a06882"",""075fc641aa34013f"",""14a099c112459c2a"",""0b586076c6b88fd9"",""130fcc4fc2110081"",""b0d90e24d2027e75"",""4b168a2331d5092a"",""761c1289f7b68af6"",""425bd254a5669805"",""00788debeba7afea"",""a2402f6b36a59b76"",""ea7d83dae5ebbd26"",""38c74af44edf43e3"",""4a37a560903e7228"",""fa13e5b89129242f"",""06cf953874d265fa"",""360d9a4f3c30ef1d"",""7d2a8fc52843b1b6"",""15da0eb8b1a8d6f4"",""83788a7d1f73dac7"",""f9d3d3d82c914dfc"",""560edfa5378a5597""]",True,,correct_document_wrong_chunk
evidence,Q14,50,C4,,partial,2,1,"[""P01""]","{""P01"":[""895465f2b7486687""],""P02"":[""130fcc4fc2110081""]}","{""P01"":[""895465f2b7486687""]}","[""dbb489277f5e04ec"",""06088335dba8593e"",""71c2297526106148"",""cd25f02859b45c1d"",""6728f968c69afa22"",""20b1aac4959d3bba"",""2766fe681d182071"",""d062ea62c0c7a087"",""f6dd681f7d1e7161"",""ac434f4abb73b840"",""a8e515879b50c710"",""39984929e14bfe9e"",""2e7769d55c676170"",""6d249c30657f31bf"",""513ec1bcd5f5b923"",""6793b711b7fa258c"",""724e2d67c08006ab"",""07ecc4022cc8d60d"",""57c7d0bd43954a0c"",""19dd4ba4a3498969"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""a0539263382f91f7"",""e4c7e0d357bae9e7"",""fc8eed03351b9373"",""761e1ad379826c96"",""ff5258b5f8879f56"",""99bd2722c02694b6"",""53febe6135a06882"",""075fc641aa34013f"",""14a099c112459c2a"",""0b586076c6b88fd9"",""130fcc4fc2110081"",""b0d90e24d2027e75"",""4b168a2331d5092a"",""761c1289f7b68af6"",""425bd254a5669805"",""00788debeba7afea"",""a2402f6b36a59b76"",""ea7d83dae5ebbd26"",""38c74af44edf43e3"",""4a37a560903e7228"",""fa13e5b89129242f"",""06cf953874d265fa"",""360d9a4f3c30ef1d"",""7d2a8fc52843b1b6"",""15da0eb8b1a8d6f4"",""83788a7d1f73dac7"",""f9d3d3d82c914dfc"",""560edfa5378a5597""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
evidence,Q14,50,C5,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""895465f2b7486687""],""P02"":[""6f45839ef280a11c""]}","{""P01"":[""895465f2b7486687""],""P02"":[""6f45839ef280a11c""]}","[""dbb489277f5e04ec"",""06088335dba8593e"",""71c2297526106148"",""cd25f02859b45c1d"",""6728f968c69afa22"",""20b1aac4959d3bba"",""2766fe681d182071"",""d062ea62c0c7a087"",""f6dd681f7d1e7161"",""ac434f4abb73b840"",""a8e515879b50c710"",""39984929e14bfe9e"",""2e7769d55c676170"",""6d249c30657f31bf"",""513ec1bcd5f5b923"",""6793b711b7fa258c"",""724e2d67c08006ab"",""07ecc4022cc8d60d"",""57c7d0bd43954a0c"",""19dd4ba4a3498969"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""a0539263382f91f7"",""e4c7e0d357bae9e7"",""fc8eed03351b9373"",""761e1ad379826c96"",""ff5258b5f8879f56"",""99bd2722c02694b6"",""53febe6135a06882"",""075fc641aa34013f"",""14a099c112459c2a"",""0b586076c6b88fd9"",""130fcc4fc2110081"",""b0d90e24d2027e75"",""4b168a2331d5092a"",""761c1289f7b68af6"",""425bd254a5669805"",""00788debeba7afea"",""a2402f6b36a59b76"",""ea7d83dae5ebbd26"",""38c74af44edf43e3"",""4a37a560903e7228"",""fa13e5b89129242f"",""06cf953874d265fa"",""360d9a4f3c30ef1d"",""7d2a8fc52843b1b6"",""15da0eb8b1a8d6f4"",""83788a7d1f73dac7"",""f9d3d3d82c914dfc"",""560edfa5378a5597""]",True,,correct_document_wrong_chunk
evidence,Q14,50,C6,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""6f45839ef280a11c""],""P02"":[""c08e5822b982dae1""]}","{""P01"":[""6f45839ef280a11c""],""P02"":[""c08e5822b982dae1""]}","[""dbb489277f5e04ec"",""06088335dba8593e"",""71c2297526106148"",""cd25f02859b45c1d"",""6728f968c69afa22"",""20b1aac4959d3bba"",""2766fe681d182071"",""d062ea62c0c7a087"",""f6dd681f7d1e7161"",""ac434f4abb73b840"",""a8e515879b50c710"",""39984929e14bfe9e"",""2e7769d55c676170"",""6d249c30657f31bf"",""513ec1bcd5f5b923"",""6793b711b7fa258c"",""724e2d67c08006ab"",""07ecc4022cc8d60d"",""57c7d0bd43954a0c"",""19dd4ba4a3498969"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""a0539263382f91f7"",""e4c7e0d357bae9e7"",""fc8eed03351b9373"",""761e1ad379826c96"",""ff5258b5f8879f56"",""99bd2722c02694b6"",""53febe6135a06882"",""075fc641aa34013f"",""14a099c112459c2a"",""0b586076c6b88fd9"",""130fcc4fc2110081"",""b0d90e24d2027e75"",""4b168a2331d5092a"",""761c1289f7b68af6"",""425bd254a5669805"",""00788debeba7afea"",""a2402f6b36a59b76"",""ea7d83dae5ebbd26"",""38c74af44edf43e3"",""4a37a560903e7228"",""fa13e5b89129242f"",""06cf953874d265fa"",""360d9a4f3c30ef1d"",""7d2a8fc52843b1b6"",""15da0eb8b1a8d6f4"",""83788a7d1f73dac7"",""f9d3d3d82c914dfc"",""560edfa5378a5597""]",True,,correct_document_wrong_chunk
evidence,Q14,50,P1,,missed,1,0,"[""P01""]","{""P01"":[""eb7ce4994d2626b3""]}","{""P01"":[""eb7ce4994d2626b3""]}","[""dbb489277f5e04ec"",""06088335dba8593e"",""71c2297526106148"",""cd25f02859b45c1d"",""6728f968c69afa22"",""20b1aac4959d3bba"",""2766fe681d182071"",""d062ea62c0c7a087"",""f6dd681f7d1e7161"",""ac434f4abb73b840"",""a8e515879b50c710"",""39984929e14bfe9e"",""2e7769d55c676170"",""6d249c30657f31bf"",""513ec1bcd5f5b923"",""6793b711b7fa258c"",""724e2d67c08006ab"",""07ecc4022cc8d60d"",""57c7d0bd43954a0c"",""19dd4ba4a3498969"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""a0539263382f91f7"",""e4c7e0d357bae9e7"",""fc8eed03351b9373"",""761e1ad379826c96"",""ff5258b5f8879f56"",""99bd2722c02694b6"",""53febe6135a06882"",""075fc641aa34013f"",""14a099c112459c2a"",""0b586076c6b88fd9"",""130fcc4fc2110081"",""b0d90e24d2027e75"",""4b168a2331d5092a"",""761c1289f7b68af6"",""425bd254a5669805"",""00788debeba7afea"",""a2402f6b36a59b76"",""ea7d83dae5ebbd26"",""38c74af44edf43e3"",""4a37a560903e7228"",""fa13e5b89129242f"",""06cf953874d265fa"",""360d9a4f3c30ef1d"",""7d2a8fc52843b1b6"",""15da0eb8b1a8d6f4"",""83788a7d1f73dac7"",""f9d3d3d82c914dfc"",""560edfa5378a5597""]",False,,no_relevant_document_in_top50
evidence,Q14,50,P2,,missed,1,0,"[""P01""]","{""P01"":[""eb7ce4994d2626b3""]}","{""P01"":[""eb7ce4994d2626b3""]}","[""dbb489277f5e04ec"",""06088335dba8593e"",""71c2297526106148"",""cd25f02859b45c1d"",""6728f968c69afa22"",""20b1aac4959d3bba"",""2766fe681d182071"",""d062ea62c0c7a087"",""f6dd681f7d1e7161"",""ac434f4abb73b840"",""a8e515879b50c710"",""39984929e14bfe9e"",""2e7769d55c676170"",""6d249c30657f31bf"",""513ec1bcd5f5b923"",""6793b711b7fa258c"",""724e2d67c08006ab"",""07ecc4022cc8d60d"",""57c7d0bd43954a0c"",""19dd4ba4a3498969"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""a0539263382f91f7"",""e4c7e0d357bae9e7"",""fc8eed03351b9373"",""761e1ad379826c96"",""ff5258b5f8879f56"",""99bd2722c02694b6"",""53febe6135a06882"",""075fc641aa34013f"",""14a099c112459c2a"",""0b586076c6b88fd9"",""130fcc4fc2110081"",""b0d90e24d2027e75"",""4b168a2331d5092a"",""761c1289f7b68af6"",""425bd254a5669805"",""00788debeba7afea"",""a2402f6b36a59b76"",""ea7d83dae5ebbd26"",""38c74af44edf43e3"",""4a37a560903e7228"",""fa13e5b89129242f"",""06cf953874d265fa"",""360d9a4f3c30ef1d"",""7d2a8fc52843b1b6"",""15da0eb8b1a8d6f4"",""83788a7d1f73dac7"",""f9d3d3d82c914dfc"",""560edfa5378a5597""]",False,,no_relevant_document_in_top50
evidence,Q14,50,P3,,missed,1,0,"[""P01""]","{""P01"":[""eb7ce4994d2626b3""]}","{""P01"":[""eb7ce4994d2626b3""]}","[""dbb489277f5e04ec"",""06088335dba8593e"",""71c2297526106148"",""cd25f02859b45c1d"",""6728f968c69afa22"",""20b1aac4959d3bba"",""2766fe681d182071"",""d062ea62c0c7a087"",""f6dd681f7d1e7161"",""ac434f4abb73b840"",""a8e515879b50c710"",""39984929e14bfe9e"",""2e7769d55c676170"",""6d249c30657f31bf"",""513ec1bcd5f5b923"",""6793b711b7fa258c"",""724e2d67c08006ab"",""07ecc4022cc8d60d"",""57c7d0bd43954a0c"",""19dd4ba4a3498969"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""a0539263382f91f7"",""e4c7e0d357bae9e7"",""fc8eed03351b9373"",""761e1ad379826c96"",""ff5258b5f8879f56"",""99bd2722c02694b6"",""53febe6135a06882"",""075fc641aa34013f"",""14a099c112459c2a"",""0b586076c6b88fd9"",""130fcc4fc2110081"",""b0d90e24d2027e75"",""4b168a2331d5092a"",""761c1289f7b68af6"",""425bd254a5669805"",""00788debeba7afea"",""a2402f6b36a59b76"",""ea7d83dae5ebbd26"",""38c74af44edf43e3"",""4a37a560903e7228"",""fa13e5b89129242f"",""06cf953874d265fa"",""360d9a4f3c30ef1d"",""7d2a8fc52843b1b6"",""15da0eb8b1a8d6f4"",""83788a7d1f73dac7"",""f9d3d3d82c914dfc"",""560edfa5378a5597""]",False,,no_relevant_document_in_top50
evidence,Q14,50,X1,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""eb7ce4994d2626b3""],""P02"":[""874f02d4f152c4a1""]}","{""P01"":[""eb7ce4994d2626b3""],""P02"":[""874f02d4f152c4a1""]}","[""dbb489277f5e04ec"",""06088335dba8593e"",""71c2297526106148"",""cd25f02859b45c1d"",""6728f968c69afa22"",""20b1aac4959d3bba"",""2766fe681d182071"",""d062ea62c0c7a087"",""f6dd681f7d1e7161"",""ac434f4abb73b840"",""a8e515879b50c710"",""39984929e14bfe9e"",""2e7769d55c676170"",""6d249c30657f31bf"",""513ec1bcd5f5b923"",""6793b711b7fa258c"",""724e2d67c08006ab"",""07ecc4022cc8d60d"",""57c7d0bd43954a0c"",""19dd4ba4a3498969"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""a0539263382f91f7"",""e4c7e0d357bae9e7"",""fc8eed03351b9373"",""761e1ad379826c96"",""ff5258b5f8879f56"",""99bd2722c02694b6"",""53febe6135a06882"",""075fc641aa34013f"",""14a099c112459c2a"",""0b586076c6b88fd9"",""130fcc4fc2110081"",""b0d90e24d2027e75"",""4b168a2331d5092a"",""761c1289f7b68af6"",""425bd254a5669805"",""00788debeba7afea"",""a2402f6b36a59b76"",""ea7d83dae5ebbd26"",""38c74af44edf43e3"",""4a37a560903e7228"",""fa13e5b89129242f"",""06cf953874d265fa"",""360d9a4f3c30ef1d"",""7d2a8fc52843b1b6"",""15da0eb8b1a8d6f4"",""83788a7d1f73dac7"",""f9d3d3d82c914dfc"",""560edfa5378a5597""]",True,,correct_document_wrong_chunk;no_relevant_document_in_top50
evidence,Q14,50,X2,,partial,2,1,"[""P01""]","{""P01"":[""6eab04595fe303b6""],""P02"":[""130fcc4fc2110081""]}","{""P01"":[""6eab04595fe303b6""]}","[""dbb489277f5e04ec"",""06088335dba8593e"",""71c2297526106148"",""cd25f02859b45c1d"",""6728f968c69afa22"",""20b1aac4959d3bba"",""2766fe681d182071"",""d062ea62c0c7a087"",""f6dd681f7d1e7161"",""ac434f4abb73b840"",""a8e515879b50c710"",""39984929e14bfe9e"",""2e7769d55c676170"",""6d249c30657f31bf"",""513ec1bcd5f5b923"",""6793b711b7fa258c"",""724e2d67c08006ab"",""07ecc4022cc8d60d"",""57c7d0bd43954a0c"",""19dd4ba4a3498969"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""a0539263382f91f7"",""e4c7e0d357bae9e7"",""fc8eed03351b9373"",""761e1ad379826c96"",""ff5258b5f8879f56"",""99bd2722c02694b6"",""53febe6135a06882"",""075fc641aa34013f"",""14a099c112459c2a"",""0b586076c6b88fd9"",""130fcc4fc2110081"",""b0d90e24d2027e75"",""4b168a2331d5092a"",""761c1289f7b68af6"",""425bd254a5669805"",""00788debeba7afea"",""a2402f6b36a59b76"",""ea7d83dae5ebbd26"",""38c74af44edf43e3"",""4a37a560903e7228"",""fa13e5b89129242f"",""06cf953874d265fa"",""360d9a4f3c30ef1d"",""7d2a8fc52843b1b6"",""15da0eb8b1a8d6f4"",""83788a7d1f73dac7"",""f9d3d3d82c914dfc"",""560edfa5378a5597""]",False,,multi_part_partial_hit;no_relevant_document_in_top50
evidence,Q14,50,X3,,partial,2,1,"[""P01""]","{""P01"":[""6eab04595fe303b6""],""P02"":[""130fcc4fc2110081""]}","{""P01"":[""6eab04595fe303b6""]}","[""dbb489277f5e04ec"",""06088335dba8593e"",""71c2297526106148"",""cd25f02859b45c1d"",""6728f968c69afa22"",""20b1aac4959d3bba"",""2766fe681d182071"",""d062ea62c0c7a087"",""f6dd681f7d1e7161"",""ac434f4abb73b840"",""a8e515879b50c710"",""39984929e14bfe9e"",""2e7769d55c676170"",""6d249c30657f31bf"",""513ec1bcd5f5b923"",""6793b711b7fa258c"",""724e2d67c08006ab"",""07ecc4022cc8d60d"",""57c7d0bd43954a0c"",""19dd4ba4a3498969"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""a0539263382f91f7"",""e4c7e0d357bae9e7"",""fc8eed03351b9373"",""761e1ad379826c96"",""ff5258b5f8879f56"",""99bd2722c02694b6"",""53febe6135a06882"",""075fc641aa34013f"",""14a099c112459c2a"",""0b586076c6b88fd9"",""130fcc4fc2110081"",""b0d90e24d2027e75"",""4b168a2331d5092a"",""761c1289f7b68af6"",""425bd254a5669805"",""00788debeba7afea"",""a2402f6b36a59b76"",""ea7d83dae5ebbd26"",""38c74af44edf43e3"",""4a37a560903e7228"",""fa13e5b89129242f"",""06cf953874d265fa"",""360d9a4f3c30ef1d"",""7d2a8fc52843b1b6"",""15da0eb8b1a8d6f4"",""83788a7d1f73dac7"",""f9d3d3d82c914dfc"",""560edfa5378a5597""]",False,,multi_part_partial_hit;no_relevant_document_in_top50
evidence,Q14,50,X4,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""eb7ce4994d2626b3""],""P02"":[""874f02d4f152c4a1""]}","{""P01"":[""eb7ce4994d2626b3""],""P02"":[""874f02d4f152c4a1""]}","[""dbb489277f5e04ec"",""06088335dba8593e"",""71c2297526106148"",""cd25f02859b45c1d"",""6728f968c69afa22"",""20b1aac4959d3bba"",""2766fe681d182071"",""d062ea62c0c7a087"",""f6dd681f7d1e7161"",""ac434f4abb73b840"",""a8e515879b50c710"",""39984929e14bfe9e"",""2e7769d55c676170"",""6d249c30657f31bf"",""513ec1bcd5f5b923"",""6793b711b7fa258c"",""724e2d67c08006ab"",""07ecc4022cc8d60d"",""57c7d0bd43954a0c"",""19dd4ba4a3498969"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""a0539263382f91f7"",""e4c7e0d357bae9e7"",""fc8eed03351b9373"",""761e1ad379826c96"",""ff5258b5f8879f56"",""99bd2722c02694b6"",""53febe6135a06882"",""075fc641aa34013f"",""14a099c112459c2a"",""0b586076c6b88fd9"",""130fcc4fc2110081"",""b0d90e24d2027e75"",""4b168a2331d5092a"",""761c1289f7b68af6"",""425bd254a5669805"",""00788debeba7afea"",""a2402f6b36a59b76"",""ea7d83dae5ebbd26"",""38c74af44edf43e3"",""4a37a560903e7228"",""fa13e5b89129242f"",""06cf953874d265fa"",""360d9a4f3c30ef1d"",""7d2a8fc52843b1b6"",""15da0eb8b1a8d6f4"",""83788a7d1f73dac7"",""f9d3d3d82c914dfc"",""560edfa5378a5597""]",True,,correct_document_wrong_chunk;no_relevant_document_in_top50
evidence,Q14,50,X5,,partial,2,1,"[""P01""]","{""P01"":[""874f02d4f152c4a1""],""P02"":[""130fcc4fc2110081""]}","{""P01"":[""874f02d4f152c4a1""]}","[""dbb489277f5e04ec"",""06088335dba8593e"",""71c2297526106148"",""cd25f02859b45c1d"",""6728f968c69afa22"",""20b1aac4959d3bba"",""2766fe681d182071"",""d062ea62c0c7a087"",""f6dd681f7d1e7161"",""ac434f4abb73b840"",""a8e515879b50c710"",""39984929e14bfe9e"",""2e7769d55c676170"",""6d249c30657f31bf"",""513ec1bcd5f5b923"",""6793b711b7fa258c"",""724e2d67c08006ab"",""07ecc4022cc8d60d"",""57c7d0bd43954a0c"",""19dd4ba4a3498969"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""a0539263382f91f7"",""e4c7e0d357bae9e7"",""fc8eed03351b9373"",""761e1ad379826c96"",""ff5258b5f8879f56"",""99bd2722c02694b6"",""53febe6135a06882"",""075fc641aa34013f"",""14a099c112459c2a"",""0b586076c6b88fd9"",""130fcc4fc2110081"",""b0d90e24d2027e75"",""4b168a2331d5092a"",""761c1289f7b68af6"",""425bd254a5669805"",""00788debeba7afea"",""a2402f6b36a59b76"",""ea7d83dae5ebbd26"",""38c74af44edf43e3"",""4a37a560903e7228"",""fa13e5b89129242f"",""06cf953874d265fa"",""360d9a4f3c30ef1d"",""7d2a8fc52843b1b6"",""15da0eb8b1a8d6f4"",""83788a7d1f73dac7"",""f9d3d3d82c914dfc"",""560edfa5378a5597""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
